Date,AveragePrice,TotalVolume,plu4046,plu4225,plu4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,region
2022-01-23,1.056948989,950735.41,426368.73,325469.92,7633.96,191262.79,,,,conventional,Houston
2022-01-23,1.740438203,13984.37,9934.23,380.78,0.0,3669.36,,,,organic,Houston
2022-01-23,1.031834268,271675.32,167179.06,50307.93,2442.36,51745.96,,,,conventional,Indianapolis
2022-01-23,1.651808848,8722.92,992.75,2991.27,0.0,4738.89,,,,organic,Indianapolis
2022-01-23,1.389614092,184734.4,125463.1,6146.3,968.98,52156.03,,,,conventional,Jacksonville
2022-01-23,1.078714618,30698.62,4177.05,242.5,0.0,26279.08,,,,organic,Jacksonville
2022-01-23,1.153306714,411985.63,145527.42,145493.65,2292.3,118672.26,,,,conventional,LasVegas
2022-01-23,1.488704458,16113.42,4896.59,3128.55,0.0,8088.28,,,,organic,LasVegas
2022-01-23,1.346870986,2976716.32,1636280.68,208057.51,407563.87,724814.26,,,,conventional,LosAngeles
2022-01-23,1.871330346,138261.62,81026.15,11685.96,4.18,45545.33,,,,organic,LosAngeles
2022-01-23,1.059840498,130731.67,72890.77,23868.09,517.13,33455.69,,,,conventional,Louisville
2022-01-23,1.628660141,5912.43,344.97,4741.56,0.0,825.9,,,,organic,Louisville
2022-01-23,1.315357207,797965.26,546754.77,26913.12,2772.28,221525.1,,,,conventional,MiamiFtLauderdale
2022-01-23,1.116399242,129635.47,4488.92,765.76,0.0,124380.79,,,,organic,MiamiFtLauderdale
2022-01-23,1.305936565,3628616.71,1699795.76,654480.65,29669.18,1244671.12,,,,conventional,Midsouth
2022-01-23,1.665147009,215372.41,9847.3,51605.4,82.3,153837.42,,,,organic,Midsouth
2022-01-23,1.222474284,258009.1,149156.23,30901.06,920.2,77031.61,,,,conventional,Nashville
2022-01-23,1.59495571,12651.67,315.86,8152.11,0.0,4183.7,,,,organic,Nashville
2022-01-23,1.039228404,320586.35,164128.44,21594.91,1592.06,133270.94,,,,conventional,NewOrleans
2022-01-23,1.249204688,15320.83,1194.38,30.31,0.0,14096.14,,,,organic,NewOrleans
2022-01-23,1.518223228,1757547.12,434839.0,667851.58,7416.71,647439.82,,,,conventional,NewYork
2022-01-23,1.756626191,120409.93,28725.61,8661.85,6.02,83016.45,,,,organic,NewYork
2022-01-23,1.419256732,5225875.27,1509431.79,1975306.81,22261.82,1718874.84,,,,conventional,Northeast
2022-01-23,1.739837337,294197.94,46387.88,22499.07,11.86,225299.13,,,,organic,Northeast
2022-01-23,1.189532476,513115.27,212996.39,198089.63,1031.24,100998.02,,,,conventional,NorthernNewEngland
2022-01-23,1.956232138,15799.07,2164.86,411.14,1.35,13221.72,,,,organic,NorthernNewEngland
2022-01-23,1.313345009,447749.61,278594.59,11390.69,7412.55,150351.79,,,,conventional,Orlando
2022-01-23,1.053845014,101454.74,828.27,17246.75,0.0,83379.72,,,,organic,Orlando
2022-01-23,1.076784996,126424.36,63373.42,27738.94,372.29,34939.7,,,,conventional,PeoriaSpringfield
2022-01-23,1.494971474,4537.82,157.16,869.54,0.0,3511.12,,,,organic,PeoriaSpringfield
2022-01-23,1.38610802,573074.25,202132.62,129339.97,3842.86,237758.8,,,,conventional,Philadelphia
2022-01-23,1.668335022,31656.78,4936.01,2714.66,0.0,24006.11,,,,organic,Philadelphia
2022-01-23,1.082159109,1231350.15,656919.21,350180.15,33260.25,190941.08,,,,conventional,PhoenixTucson
2022-01-23,1.440380113,34134.79,11873.81,5155.56,0.0,17105.42,,,,organic,PhoenixTucson
2022-01-23,1.347301247,116781.48,71993.02,5617.98,937.87,38232.61,,,,conventional,Pittsburgh
2022-01-23,1.538314276,8223.27,1662.93,0.0,0.0,6560.34,,,,organic,Pittsburgh
2022-01-23,1.282811131,1822188.04,853279.92,365089.85,48791.09,554992.73,,,,conventional,Plains
2022-01-23,1.657904163,47965.39,12014.68,4224.89,50.5,31675.32,,,,organic,Plains
2022-01-23,1.377587218,665575.81,405787.42,122336.8,31227.84,106223.75,,,,conventional,Portland
2022-01-23,2.242547867,34720.26,18096.22,11890.79,5.36,4727.89,,,,organic,Portland
2022-01-23,1.649750872,84389.07,19052.43,47285.62,379.26,17671.77,,,,conventional,Providence
2022-01-23,1.778449157,4867.23,13.32,41.56,0.0,4812.35,,,,organic,Providence
2022-01-23,1.373021619,384853.56,157162.03,76854.27,5982.13,144855.13,,,,conventional,RaleighGreensboro
2022-01-23,1.615843156,28721.08,833.83,3795.8,29.12,24062.32,,,,organic,RaleighGreensboro
2022-01-23,1.216405482,312529.64,166851.97,52551.06,2350.44,90776.18,,,,conventional,RichmondNorfolk
2022-01-23,1.587976431,18668.06,989.75,3239.63,0.0,14438.67,,,,organic,RichmondNorfolk
2022-01-23,1.127977896,162873.51,98397.45,22102.64,359.53,42013.89,,,,conventional,Roanoke
2022-01-23,1.81746886,8211.65,658.5,2419.68,0.0,5133.48,,,,organic,Roanoke
2022-01-23,1.605333961,433076.94,127515.05,204035.5,8045.54,93480.85,,,,conventional,Sacramento
2022-01-23,1.7694239,26084.22,6190.15,3460.68,0.0,16433.39,,,,organic,Sacramento
2022-01-23,1.311332056,569502.95,285555.0,78959.28,65861.39,139127.28,,,,conventional,SanDiego
2022-01-23,1.939184873,29774.69,14926.62,3221.05,1.42,11625.6,,,,organic,SanDiego
2022-01-23,1.691545281,723248.72,202430.17,388972.83,13178.89,118666.82,,,,conventional,SanFrancisco
2022-01-23,1.912469684,86858.96,24270.87,7298.51,0.0,55289.58,,,,organic,SanFrancisco
2022-01-23,1.390583759,636392.09,364586.98,176911.23,4158.37,90735.51,,,,conventional,Seattle
2022-01-23,2.310861837,54248.37,31943.66,13755.87,0.0,8548.84,,,,organic,Seattle
2022-01-23,1.340970606,479230.8,257640.17,80462.34,2588.23,138540.06,,,,conventional,SouthCarolina
2022-01-23,1.440161575,35885.83,3023.78,5089.71,34.27,27738.07,,,,organic,SouthCarolina
2022-01-23,1.07808922,4885834.26,2384828.02,884290.5,85531.37,1530393.23,,,,conventional,SouthCentral
2022-01-23,1.456372348,179166.8,49879.67,7573.79,0.0,121713.34,,,,organic,SouthCentral
2022-01-23,1.267771063,4647960.0,2995423.99,392555.02,27831.74,1232149.24,,,,conventional,Southeast
2022-01-23,1.135625444,572684.31,23111.8,57456.99,37.3,492078.22,,,,organic,Southeast
2022-01-23,1.230813408,89956.21,55482.72,19459.02,65.02,14949.44,,,,conventional,Spokane
2022-01-23,2.031799438,5035.16,2834.78,644.01,0.0,1556.36,,,,organic,Spokane
2022-01-23,1.197277052,197388.6,119014.94,17011.4,1450.77,59911.5,,,,conventional,StLouis
2022-01-23,2.012554243,9287.17,2003.64,2841.1,0.0,4442.42,,,,organic,StLouis
2022-01-23,1.264228999,92774.51,24837.14,30717.59,382.58,36837.2,,,,conventional,Syracuse
2022-01-23,1.553944886,3960.22,318.36,79.13,0.0,3562.74,,,,organic,Syracuse
2022-01-23,1.216690007,515298.53,364620.42,14557.87,4764.69,131355.55,,,,conventional,Tampa
2022-01-23,0.996638459,91473.37,493.1,3857.9,0.0,87122.37,,,,organic,Tampa
2022-01-23,1.05374627,140597.29,84134.74,23038.02,9762.95,23661.58,,,,conventional,Toledo
2022-01-23,1.588670291,4600.1,430.17,1599.65,0.0,2570.28,,,,organic,Toledo
2022-01-23,1.279457879,36891931.94,17402332.24,8225185.37,1320314.28,9942854.11,,,,conventional,TotalUS
2022-01-23,1.55450123,2221781.49,515405.41,275287.39,220.14,1430868.54,,,,organic,TotalUS
2022-01-23,1.219952489,6788643.39,3300177.68,1783246.31,177042.69,1527756.35,,,,conventional,West
2022-01-23,1.729715016,363896.18,177546.39,53987.78,32.32,132329.69,,,,organic,West
2022-01-23,1.096622545,899929.29,387684.53,165259.72,10839.04,335166.96,,,,conventional,WestTexNewMexico
2022-01-23,1.033230784,47069.23,8652.46,936.52,0.0,37480.25,,,,organic,WestTexNewMexico
2022-01-23,1.044103344,103729.7,63884.95,12738.23,657.11,26442.83,,,,conventional,Wichita
2022-01-23,1.534964535,2739.73,1379.74,7.59,0.0,1352.4,,,,organic,Wichita
2022-01-30,1.077870108,155491.95,58780.6,71582.04,750.22,24379.09,,,,conventional,Albany
2022-01-30,1.631065791,3853.62,259.07,383.44,0.0,3211.11,,,,organic,Albany
2022-01-30,1.268742522,770234.82,448991.18,172011.21,3057.04,146175.4,,,,conventional,Atlanta
2022-01-30,1.729330982,32319.38,5879.11,13262.01,0.0,13178.27,,,,organic,Atlanta
2022-01-30,1.330061615,982603.24,341273.7,218674.55,7265.75,415389.24,,,,conventional,BaltimoreWashington
2022-01-30,1.75874076,58685.08,2188.16,7005.5,11.49,49479.93,,,,organic,BaltimoreWashington
2022-01-30,1.199570931,317838.48,201397.0,28450.27,3178.51,84812.7,,,,conventional,BirminghamMontgomery
2022-01-30,1.395696364,13619.49,1351.36,1001.16,0.0,11266.97,,,,organic,BirminghamMontgomery
2022-01-30,1.3489094,111761.92,58974.26,16349.14,7143.04,29295.48,,,,conventional,Boise
2022-01-30,1.729178686,7925.78,1287.21,2749.82,3.8,3884.95,,,,organic,Boise
2022-01-30,1.611523623,692941.36,169196.08,350935.36,2445.51,170364.41,,,,conventional,Boston
2022-01-30,1.742897208,40564.4,283.16,2341.93,0.0,37939.3,,,,organic,Boston
2022-01-30,1.371720738,186586.45,24908.11,47098.83,1022.29,113557.22,,,,conventional,BuffaloRochester
2022-01-30,1.519021401,11926.79,1181.17,86.13,0.0,10659.49,,,,organic,BuffaloRochester
2022-01-30,1.300682776,6642946.33,3024176.12,1521448.59,695988.8,1401332.82,,,,conventional,California
2022-01-30,1.865149567,341696.92,140093.28,32239.8,0.0,169363.84,,,,organic,California
2022-01-30,1.414145875,331091.57,140160.52,58023.19,6303.67,126604.19,,,,conventional,Charlotte
2022-01-30,1.660024886,22863.66,133.31,3532.81,18.16,19179.37,,,,organic,Charlotte
2022-01-30,1.143749097,1144912.73,438726.85,367183.84,124348.91,214653.13,,,,conventional,Chicago
2022-01-30,1.719771916,56104.87,12657.18,22359.06,0.0,21088.62,,,,organic,Chicago
2022-01-30,0.949165313,352049.0,261797.87,53634.99,938.11,35678.03,,,,conventional,CincinnatiDayton
2022-01-30,1.882387862,13986.03,5057.3,6269.47,0.0,2659.26,,,,organic,CincinnatiDayton
2022-01-30,1.022387367,289870.0,212066.25,34187.41,1086.94,42529.39,,,,conventional,Columbus
2022-01-30,1.618522647,10136.8,1102.01,5577.21,0.0,3457.58,,,,organic,Columbus
2022-01-30,1.096665935,1361021.2,553830.09,356478.89,17140.57,433571.65,,,,conventional,DallasFtWorth
2022-01-30,1.500507746,43858.39,11446.24,1282.56,0.0,31129.59,,,,organic,DallasFtWorth
2022-01-30,1.29380058,949934.57,450038.78,227470.46,30421.56,242003.77,,,,conventional,Denver
2022-01-30,1.702341937,63493.1,52865.07,1368.84,0.0,9259.19,,,,organic,Denver
2022-01-30,0.968052459,540364.05,387636.31,46921.25,26479.34,79327.15,,,,conventional,Detroit
2022-01-30,1.452144337,22165.27,1462.97,6144.24,0.0,14558.06,,,,organic,Detroit
2022-01-30,1.284899743,171702.38,79806.53,22631.9,28821.77,40442.19,,,,conventional,GrandRapids
2022-01-30,1.110713112,17968.01,21.67,1337.53,0.0,16608.81,,,,organic,GrandRapids
2022-01-30,1.08431684,4574565.88,2546188.24,925210.36,249608.42,853558.86,,,,conventional,GreatLakes
2022-01-30,1.584652039,198672.59,31053.43,54869.95,0.0,112749.21,,,,organic,GreatLakes
2022-01-30,1.306631907,377059.88,145471.05,97936.17,2002.84,131649.83,,,,conventional,HarrisburgScranton
2022-01-30,1.571694143,20028.81,539.49,459.97,0.0,19029.35,,,,organic,HarrisburgScranton
2022-01-30,1.541009986,394868.66,71924.27,238800.41,1864.76,82279.21,,,,conventional,HartfordSpringfield
2022-01-30,1.791420363,23725.97,1182.21,5517.25,2.23,17024.28,,,,organic,HartfordSpringfield
2022-01-30,1.097392239,918636.01,400422.84,330240.38,8679.66,179293.13,,,,conventional,Houston
2022-01-30,1.587296618,13227.37,7772.42,420.46,0.0,5034.49,,,,organic,Houston
2022-01-30,0.968390675,284465.24,199714.92,29780.08,1973.84,52996.41,,,,conventional,Indianapolis
2022-01-30,1.652331595,9601.23,1211.43,2779.96,0.0,5609.85,,,,organic,Indianapolis
2022-01-30,1.425952332,180003.17,122473.0,5448.41,896.43,51185.33,,,,conventional,Jacksonville
2022-01-30,1.070162732,32848.11,4616.32,243.57,0.0,27988.22,,,,organic,Jacksonville
2022-01-30,1.153197889,397006.87,158985.11,116084.45,1224.11,120713.2,,,,conventional,LasVegas
2022-01-30,1.533171618,15751.25,6425.61,2302.98,0.0,7022.66,,,,organic,LasVegas
2022-01-30,1.291617852,3207825.87,1764470.47,139231.59,504149.02,799974.8,,,,conventional,LosAngeles
2022-01-30,1.863182157,128892.64,69512.23,11545.57,0.0,47834.84,,,,organic,LosAngeles
2022-01-30,1.130336491,126042.6,73680.4,18802.57,587.54,32972.09,,,,conventional,Louisville
2022-01-30,1.893688011,5546.07,1849.87,2419.56,0.0,1276.64,,,,organic,Louisville
2022-01-30,1.340044789,835946.58,586651.17,29705.06,4144.7,215444.51,,,,conventional,MiamiFtLauderdale
2022-01-30,1.079266869,119621.63,7810.15,795.9,0.0,111015.59,,,,organic,MiamiFtLauderdale
2022-01-30,1.272333187,3889561.62,1847429.19,697999.39,29883.4,1314249.64,,,,conventional,Midsouth
2022-01-30,1.687277194,242712.02,16665.66,39358.08,99.3,186588.97,,,,organic,Midsouth
2022-01-30,1.238712811,282197.08,169681.17,27470.32,1008.96,84036.63,,,,conventional,Nashville
2022-01-30,1.778648912,14855.51,2628.18,4406.81,0.0,7820.52,,,,organic,Nashville
2022-01-30,1.093540268,300640.87,152582.06,22561.1,1663.61,123834.09,,,,conventional,NewOrleans
2022-01-30,1.186609642,15938.28,1298.96,65.25,0.0,14574.06,,,,organic,NewOrleans
2022-01-30,1.50869379,2288933.49,822435.43,820763.15,8028.79,637706.12,,,,conventional,NewYork
2022-01-30,1.746126829,120727.13,14213.13,7346.19,6.21,99161.61,,,,organic,NewYork
2022-01-30,1.428524356,6223412.24,2159359.29,2320304.91,24286.88,1719461.17,,,,conventional,Northeast
2022-01-30,1.71001042,312948.87,27423.54,21312.73,8.55,264204.05,,,,organic,Northeast
2022-01-30,1.10767508,648190.21,296470.94,264636.74,1078.38,86004.16,,,,conventional,NorthernNewEngland
2022-01-30,1.902688696,15810.46,1861.13,403.32,0.0,13546.02,,,,organic,NorthernNewEngland
2022-01-30,1.329796999,441235.49,276995.83,8219.46,6378.6,149641.6,,,,conventional,Orlando
2022-01-30,1.034585637,97422.41,3044.42,10010.56,0.0,84367.44,,,,organic,Orlando
2022-01-30,0.995389482,139896.66,80803.15,22819.45,464.29,35809.77,,,,conventional,PeoriaSpringfield
2022-01-30,1.453704608,5093.7,159.21,854.68,0.0,4079.81,,,,organic,PeoriaSpringfield
2022-01-30,1.377069374,663412.74,258134.16,160864.64,4654.96,239758.99,,,,conventional,Philadelphia
2022-01-30,1.68892879,32717.17,3165.23,3007.2,0.0,26544.73,,,,organic,Philadelphia
2022-01-30,1.123891579,1168927.84,649116.75,290354.68,25359.52,204096.89,,,,conventional,PhoenixTucson
2022-01-30,1.533564382,26455.22,11704.15,4248.96,0.0,10502.1,,,,organic,PhoenixTucson
2022-01-30,1.587290271,126929.33,79112.11,6280.5,932.61,40604.11,,,,conventional,Pittsburgh
2022-01-30,1.533563108,10102.4,2097.2,2.72,0.0,8002.49,,,,organic,Pittsburgh
2022-01-30,1.249551935,1879151.94,866811.17,346706.63,54382.21,611247.01,,,,conventional,Plains
2022-01-30,1.585713245,54380.07,12015.36,4411.95,20.2,37932.56,,,,organic,Plains
2022-01-30,1.353014392,681467.82,431079.63,116695.49,29746.12,103946.57,,,,conventional,Portland
2022-01-30,2.24035508,32207.48,11032.64,15895.83,0.0,5279.01,,,,organic,Portland
2022-01-30,1.765445093,94588.46,20729.99,54145.73,391.55,19321.2,,,,conventional,Providence
2022-01-30,1.655324049,6383.32,22.95,30.26,0.0,6330.12,,,,organic,Providence
2022-01-30,1.353422423,407783.78,176037.72,74072.57,6827.15,150846.34,,,,conventional,RaleighGreensboro
2022-01-30,1.634894606,31639.83,804.29,4003.26,38.79,26793.48,,,,organic,RaleighGreensboro
2022-01-30,1.268322503,320457.31,162925.66,62757.46,2397.51,92376.67,,,,conventional,RichmondNorfolk
2022-01-30,1.583745644,20359.11,1157.68,2259.87,3.25,16938.31,,,,organic,RichmondNorfolk
2022-01-30,1.192637633,186635.99,105692.67,32140.87,531.13,48271.32,,,,conventional,Roanoke
2022-01-30,1.720032417,9578.18,1384.68,1766.8,0.0,6426.7,,,,organic,Roanoke
2022-01-30,1.389993561,499645.98,140827.55,253660.09,8791.42,96366.92,,,,conventional,Sacramento
2022-01-30,1.817395988,25395.97,7035.57,3442.33,0.0,14918.08,,,,organic,Sacramento
2022-01-30,1.301623997,577424.91,288639.55,56279.44,80796.24,151709.69,,,,conventional,SanDiego
2022-01-30,1.983629886,26872.93,13939.4,1925.73,0.0,11007.81,,,,organic,SanDiego
2022-01-30,1.244522358,961907.22,241151.25,590455.44,16074.89,114225.64,,,,conventional,SanFrancisco
2022-01-30,1.96516222,83090.28,25991.94,6924.81,0.0,50173.53,,,,organic,SanFrancisco
2022-01-30,1.529103731,548382.87,261953.78,185581.46,4351.0,96496.62,,,,conventional,Seattle
2022-01-30,2.169854615,67490.55,29801.52,29221.24,4.53,8463.26,,,,organic,Seattle
2022-01-30,1.367521127,465066.91,238603.16,77579.46,2142.99,146741.3,,,,conventional,SouthCarolina
2022-01-30,1.489157914,39755.34,5274.98,3813.92,54.98,30611.46,,,,organic,SouthCarolina
2022-01-30,1.113821291,4974023.74,2388346.29,990601.54,94508.33,1499596.93,,,,conventional,SouthCentral
2022-01-30,1.453774556,159635.49,37985.46,6324.45,0.0,115325.58,,,,organic,SouthCentral
2022-01-30,1.287194149,4738230.58,3024901.8,429813.68,28101.51,1255412.45,,,,conventional,Southeast
2022-01-30,1.139771077,559237.79,41970.11,37141.55,60.83,480065.3,,,,organic,Southeast
2022-01-30,1.303740679,79598.87,46310.26,17968.29,171.34,15148.98,,,,conventional,Spokane
2022-01-30,2.078575267,5397.82,2953.13,1132.19,0.0,1312.5,,,,organic,Spokane
2022-01-30,1.164546763,210952.34,120186.99,14584.83,1661.12,74519.41,,,,conventional,StLouis
2022-01-30,1.875917297,10517.74,1546.04,3186.47,0.0,5785.24,,,,organic,StLouis
2022-01-30,1.26216272,90510.85,23651.39,29450.51,382.5,37026.46,,,,conventional,Syracuse
2022-01-30,1.478080756,4778.33,263.78,121.07,0.0,4393.48,,,,organic,Syracuse
2022-01-30,1.231388705,503558.21,356168.1,13653.88,4335.35,129400.88,,,,conventional,Tampa
2022-01-30,0.987753315,83244.89,4080.52,124.95,0.0,79039.42,,,,organic,Tampa
2022-01-30,0.931167749,163496.46,116545.58,16552.97,4766.68,25631.24,,,,conventional,Toledo
2022-01-30,1.603974355,4409.0,148.12,1722.24,0.0,2538.64,,,,organic,Toledo
2022-01-30,1.256637673,39638210.31,19242651.37,8911286.03,1323806.85,10159304.2,,,,conventional,TotalUS
2022-01-30,1.567764753,2227818.9,481796.16,271370.85,201.73,1474450.16,,,,organic,TotalUS
2022-01-30,1.248275505,6716317.98,3385439.28,1679200.93,147047.3,1504445.33,,,,conventional,West
2022-01-30,1.785533728,358535.16,174589.33,75712.32,12.85,108220.66,,,,organic,West
2022-01-30,1.101203376,920571.4,402665.75,152452.88,10807.41,353741.82,,,,conventional,WestTexNewMexico
2022-01-30,1.049168943,40057.82,4975.58,1122.9,0.0,33959.34,,,,organic,WestTexNewMexico
2022-01-30,1.071992607,105294.58,62782.34,13757.92,620.76,28132.63,,,,conventional,Wichita
2022-01-30,1.514004248,3220.23,1744.46,0.0,0.0,1475.78,,,,organic,Wichita
2022-02-06,1.160196033,124484.16,41556.44,59090.26,622.53,23214.94,,,,conventional,Albany
2022-02-06,1.691255442,3902.03,240.21,474.58,0.0,3187.24,,,,organic,Albany
2022-02-06,1.251281998,786379.84,474754.45,162443.23,2544.4,146637.76,,,,conventional,Atlanta
2022-02-06,1.828202093,28711.56,4950.67,11210.74,0.0,12550.15,,,,organic,Atlanta
2022-02-06,1.421665102,963220.01,311689.98,205248.93,7939.07,438342.03,,,,conventional,BaltimoreWashington
2022-02-06,1.795341479,58027.15,936.16,7789.23,10.32,49291.45,,,,organic,BaltimoreWashington
2022-02-06,1.197581943,328147.27,206428.55,29130.76,2585.52,90002.43,,,,conventional,BirminghamMontgomery
2022-02-06,1.440721885,14313.37,1456.38,628.7,0.0,12228.28,,,,organic,BirminghamMontgomery
2022-02-06,1.462074528,108372.66,51924.14,13698.68,11007.38,31742.45,,,,conventional,Boise
2022-02-06,2.133322408,7101.9,1098.21,2594.76,1.27,3407.66,,,,organic,Boise
2022-02-06,1.664847188,540766.81,123082.98,272270.24,3089.71,142323.88,,,,conventional,Boston
2022-02-06,1.820250975,35428.87,382.24,2176.02,0.0,32870.62,,,,organic,Boston
2022-02-06,1.268793318,215649.79,26851.31,50070.44,788.65,137939.4,,,,conventional,BuffaloRochester
2022-02-06,1.681228583,11282.29,1223.1,95.71,0.0,9963.47,,,,organic,BuffaloRochester
2022-02-06,1.426180855,5920682.36,2891301.13,1080043.26,519419.43,1429918.54,,,,conventional,California
2022-02-06,1.912061855,340320.75,138003.43,34854.95,2.83,167459.53,,,,organic,California
2022-02-06,1.435391158,325912.4,130784.43,59891.75,5555.33,129680.89,,,,conventional,Charlotte
2022-02-06,1.64384712,19878.74,115.61,3302.33,11.22,16449.57,,,,organic,Charlotte
2022-02-06,1.461723416,778495.29,254632.85,163387.39,114152.06,246323.0,,,,conventional,Chicago
2022-02-06,1.747332594,54593.9,12418.1,21303.32,0.0,20872.48,,,,organic,Chicago
2022-02-06,1.051317453,348519.8,242328.33,54579.05,836.55,50775.87,,,,conventional,CincinnatiDayton
2022-02-06,1.75361412,11481.27,3445.15,5577.9,0.0,2458.22,,,,organic,CincinnatiDayton
2022-02-06,1.009945594,292858.87,196300.68,47115.62,849.47,48593.11,,,,conventional,Columbus
2022-02-06,1.684031515,10181.12,733.68,5842.12,0.0,3605.32,,,,organic,Columbus
2022-02-06,1.094157758,1357442.87,596550.15,291713.75,11820.01,457358.96,,,,conventional,DallasFtWorth
2022-02-06,1.545418643,49264.59,15884.3,852.56,0.0,32527.73,,,,organic,DallasFtWorth
